amfi_code,date,nav,daily_return,returns,rolling_mean,rolling_std,rolling_sharpe
100016,2022-12-29,474.1097,1.062638795748505,0.01062638795748505,0.0014046609850474592,0.00914907622116104,2.437218940767974
100016,2022-12-30,470.8654,-0.6842931076921577,-0.006842931076921577,0.0014301278415582066,0.009122560662540335,2.4886187673137012
100016,2023-01-02,470.8644,-0.0002123749164861,-2.123749164861799e-06,0.0013009132679762843,0.00905864023299324,2.2797414815925015
100016,2023-01-03,472.9663,0.4463917849809817,0.0044639178498098175,0.0013289562165996194,0.009064545712034347,2.3273671494079338
100016,2023-01-04,474.0441,0.2278809293600803,0.002278809293600803,0.001285211826413325,0.009050185752692537,2.254330000055829
100016,2023-01-05,478.8877,1.02176147746591,0.0102176147746591,0.0013849645475336675,0.009099025719012329,2.416262057436798
100016,2023-01-06,481.1631,0.4751427109111361,0.004751427109111361,0.0016025107389147665,0.008939707015160095,2.8456267400858892
100016,2023-01-09,477.7684,-0.7055196044750689,-0.007055196044750689,0.0016024535525762107,0.008939763002841078,2.845507371706321
100016,2023-01-10,487.2879,1.99249259683143,0.0199249259683143,0.0017519910129062733,0.009132522605230665,3.045379280013121
100016,2023-01-11,488.3757,0.2232355861904178,0.0022323558619041783,0.0017547086401056425,0.009132629946760992,3.0500673160916154
100016,2023-01-12,487.9931,-0.0783413261552512,-0.0007834132615525125,0.0016238797765860322,0.009083030150314373,2.838071861579189
100016,2023-01-13,492.4132,0.9057710037293498,0.009057710037293498,0.001679179951374236,0.009113256508075806,2.9249868390677842
100016,2023-01-16,493.7523,0.2719464059858678,0.0027194640598586783,0.0017980364276481925,0.009055469229139378,3.1520115294417805
100016,2023-01-17,495.7495,0.4044943183049598,0.0040449431830495985,0.001915022474716013,0.009015195402652217,3.3720887880305708
100016,2023-01-18,507.0277,2.27497960159313,0.0227497960159313,0.0021519685636682273,0.00927855931048225,3.681761440440095
100016,2023-01-19,506.06,-0.1908574225826242,-0.0019085742258262428,0.0023496031535388856,0.008993012635750383,4.14753044997026
100016,2023-01-20,504.9042,-0.2283918902896919,-0.00228391890289692,0.002153207282563156,0.008897488697833314,3.84165769756307
100016,2023-01-23,505.6844,0.1545243632356419,0.001545243632356419,0.0021212514490127794,0.008894415473051842,3.785951186557875
100016,2023-01-24,510.7491,1.0015535381356466,0.010015535381356466,0.0021058471980723243,0.008879349454651674,3.7648352598282404
100016,2023-01-25,504.268,-1.2689400725326871,-0.012689400725326871,0.0021130100735967045,0.008867005741923286,3.782899888795088
100016,2023-01-26,495.8578,-1.667803628229425,-0.01667803628229425,0.0017992750463865603,0.009027145148038176,3.1640796075895192
100016,2023-01-27,493.5515,-0.4651131836587052,-0.004651131836587052,0.0015209157852781997,0.008831223103394419,2.7339123148447837
100016,2023-01-30,486.7415,-1.3797952189386509,-0.013797952189386509,0.0014906211574189031,0.00887945010154401,2.664903458958055
100016,2023-01-31,485.1715,-0.3225531416573224,-0.003225531416573224,0.001373161505442053,0.008871041934679384,2.4572382004807043
100016,2023-02-01,487.5779,0.4959895624536914,0.004959895624536914,0.0014224280563437102,0.008878592887590823,2.543234683207293
100016,2023-02-02,484.0122,-0.7313087816326336,-0.007313087816326336,0.0014858299970368545,0.008794279721234,2.682063878310032
100016,2023-02-03,478.2065,-1.1994945581950245,-0.011994945581950245,0.0012983917722660498,0.008900378070325551,2.3157814465443676
100016,2023-02-06,478.7459,0.1127964592702035,0.0011279645927020354,0.0012231620128232226,0.008872533887556888,2.188449798051467
100016,2023-02-07,482.6505,0.8155892301114243,0.008155892301114243,0.0013668304039028425,0.008879012822354863,2.4437131055993597
100016,2023-02-08,475.7347,-1.4328794852590088,-0.014328794852590088,0.0010869887654278876,0.008972945307119529,1.9230488002382768
100016,2023-02-09,479.4358,0.7779756238088131,0.007779756238088131,0.001329914578252985,0.008852765540938693,2.3847620651954964
100016,2023-02-10,483.1532,0.7753697158201511,0.007753697158201511,0.0015559200792303095,0.00875256159560555,2.8219699190249496
100016,2023-02-13,487.4872,0.8970239667252411,0.008970239667252411,0.001636456454870683,0.008787384716077512,2.9562767200024545
100016,2023-02-14,493.0082,1.1325425570148262,0.011325425570148262,0.0017540708048497686,0.008845897500039541,3.147788089299465
100016,2023-02-15,502.9354,2.013597339760276,0.020135973397602758,0.002042103837154923,0.009017960392905103,3.594758904951552
100016,2023-02-16,501.6171,-0.2621211392158984,-0.002621211392158984,0.0019275871252390066,0.009010930890271761,3.3958197388673024
100016,2023-02-17,502.3612,0.1483402380022536,0.001483402380022536,0.0018861641979165524,0.009004231797678432,3.325317369644439
100016,2023-02-20,500.7778,-0.3151915394739801,-0.0031519153947398015,0.0017609584072516894,0.008994963567989138,3.1077777999880807
100016,2023-02-21,501.045,0.053356997854137,0.0005335699785413706,0.0017732172756641839,0.008992502964028731,3.130268814360709
100016,2023-02-22,508.1265,1.4133461066371256,0.014133461066371256,0.0018652889768825645,0.009076709087144284,3.2622555435369054
100016,2023-02-23,502.3938,-1.1282033115769474,-0.011282033115769474,0.001777805847832544,0.009165618184645355,3.079093231660673
100016,2023-02-24,498.8505,-0.7052833852646989,-0.007052833852646989,0.001490514836666125,0.009030189127845898,2.6202318871330212
100016,2023-02-27,505.2068,1.2741893613417157,0.012741893613417155,0.0017057340887146647,0.00906528209416438,2.9869659794367713
100016,2023-02-28,510.0352,0.9557274367645086,0.009557274367645086,0.0015978596173412327,0.00891041459243065,2.846695268973682
100016,2023-03-01,508.6667,-0.268314814350068,-0.00268314814350068,0.0015588913574483578,0.008921499058240434,2.773820067133228
100016,2023-03-02,512.7785,0.8083485708814786,0.008083485708814786,0.0017770172755898687,0.008837033658423116,3.192165585243636
100016,2023-03-03,514.5893,0.3531349305791798,0.0035313493057917977,0.0016755799342460323,0.008762784201882829,3.0354515453244333
100016,2023-03-06,521.7123,1.384210670528918,0.013842106705289181,0.0018112980005573018,0.008856123860402881,3.246732409285756
100016,2023-03-07,522.3246,0.117363535419801,0.0011736353541980105,0.0017348465076723718,0.008831289265446941,3.118438735867437
100016,2023-03-08,527.3425,0.9606861327228212,0.009606861327228211,0.001715217001912281,0.008811565823221908,3.090055313172738
100016,2023-03-09,540.0526,2.4102172686631507,0.024102172686631507,0.0019441018000080136,0.009120636513467926,3.3837177122138065
100016,2023-03-10,543.1889,0.5807397279450122,0.005807397279450122,0.0020608080058439294,0.009101895749406386,3.5942306746391233
100016,2023-03-13,543.7057,0.0951418558074346,0.0009514185580743462,0.0019695742828006804,0.009071011554774881,3.4468065944967203
100016,2023-03-14,547.4632,0.6910907867988314,0.006910907867988314,0.0020405529504852835,0.009084546447851822,3.5657007259750104
100016,2023-03-15,545.984,-0.2701916768104162,-0.0027019167681041623,0.0019373521490077328,0.00908508443731917,3.38516522786013
100016,2023-03-16,557.892,2.181016293517768,0.02181016293517768,0.0023831155079060726,0.009064747503305564,4.173396541157894
100016,2023-03-17,559.067,0.2106142407491074,0.002106142407491074,0.0023568756227112164,0.009062062995031983,4.128667019125505
100016,2023-03-20,558.0108,-0.1889219002373598,-0.0018892190023735989,0.00239258149746236,0.009038641345869665,4.20207554975013
100016,2023-03-21,554.1991,-0.6830871373815661,-0.006830871373815661,0.002147669801223879,0.008985877529341199,3.794087004035875
100016,2023-03-22,559.8766,1.0244513208339745,0.010244513208339745,0.002194507528793087,0.009017267672157665,3.8633351360120782
100016,2023-03-23,564.466,0.8197163446373557,0.008197163446373557,0.002256314097376772,0.009039354508973125,3.9624373457522033
100016,2023-03-24,562.2856,-0.3862765870752072,-0.003862765870752072,0.002159879092935836,0.009058012760264971,3.7852693034021443
100016,2023-03-27,565.443,0.5615295856767233,0.005615295856767233,0.0023139967354827177,0.008996605092589996,4.083046771772932
100016,2023-03-28,558.258,-1.2706851088438498,-0.012706851088438498,0.002006784953747435,0.009032539419571297,3.526884528772287
100016,2023-03-29,559.4579,0.2149364630690486,0.0021493646306904868,0.0018279728671795675,0.008865263722135235,3.2732438164395514
100016,2023-03-30,561.9861,0.4519017427405902,0.0045190174274059025,0.0018338625217821653,0.008866891427954833,3.2831872662975585
100016,2023-03-31,570.8065,1.5695050108890607,0.015695050108890607,0.0018454942735631652,0.00888455942078542,3.297441322133873
100016,2023-04-03,567.2319,-0.626236736967789,-0.00626236736967789,0.0018258392628113067,0.008900682410495787,3.2564132055850803
100016,2023-04-04,561.1622,-1.070056179844614,-0.01070056179844614,0.0017790866608620602,0.008955749454784974,3.15351890262522
100016,2023-04-05,557.0355,-0.7353845287512262,-0.007353845287512262,0.0016876322723445784,0.009006944213761608,2.9744085393546515
100016,2023-04-06,550.7921,-1.1208262310032246,-0.011208262310032246,0.00151463812403752,0.009104012924361514,2.6410479658288004
100016,2023-04-07,557.6109,1.2379988747115211,0.012379988747115211,0.0016850187945449198,0.00916273816870406,2.9193068290848516
100016,2023-04-10,565.5706,1.4274649222244309,0.014274649222244307,0.0017850437284010786,0.009251050715294596,3.0630780849033865
100016,2023-04-11,567.4627,0.3345470927944349,0.0033454709279443495,0.0017864026802445266,0.009251273325223242,3.0653362410944895
100016,2023-04-12,573.9037,1.1350525770239983,0.011350525770239983,0.0020042323956552957,0.009243004323204913,3.44219279991279
100016,2023-04-13,574.8786,0.1698717049567699,0.0016987170495676995,0.0019663949918568135,0.009237140400311627,3.379352420106439
100016,2023-04-14,574.693,-0.0322850772319638,-0.0003228507723196383,0.0018720880997657341,0.009216451000712342,3.2245033651244612
100016,2023-04-17,573.3032,-0.2418334658678689,-0.002418334658678689,0.0018226622153429506,0.009227515750001566,3.135607292268681
100016,2023-04-18,572.031,-0.2219070118569033,-0.002219070118569033,0.0016786875392617129,0.009187841465639248,2.900391636803535
100016,2023-04-19,564.5669,-1.3048418704580511,-0.013048418704580511,0.0016466899388623052,0.009234460868075747,2.83074375011326
100016,2023-04-20,566.1761,0.285032650692063,0.0028503265069206307,0.0016266542731883673,0.00922981873558635,2.7977078202046854
100016,2023-04-21,566.2668,0.0160197507453885,0.00016019750745388528,0.0017368460265918182,0.009151250319393543,3.0128752847472047
100016,2023-04-24,570.2955,0.7114490907819349,0.0071144909078193486,0.001918853503165083,0.009092662845568976,3.3500477855377153
100016,2023-04-25,571.0606,0.1341585195745231,0.0013415851957452318,0.0019897120648330146,0.009062656933766013,3.4852582477611636
100016,2023-04-26,570.536,-0.0918641559232158,-0.0009186415592321584,0.0020657496189603317,0.009008465227991981,3.6402159242704295
100016,2023-04-27,566.4614,-0.7141705343746807,-0.007141705343746807,0.0020342613947482366,0.009035904643990188,3.5738423307396783
100016,2023-04-28,567.1145,0.1152947049878339,0.001152947049878339,0.0020623134128582655,0.009029128305021271,3.625843978445708
100016,2023-05-01,571.1134,0.7051309744328327,0.007051309744328327,0.002052548075211564,0.009023183985521033,3.6110524420613492
100016,2023-05-02,565.6753,-0.952192681873676,-0.009521926818736759,0.001972459408996436,0.009094085925868418,3.4430972677722966
100016,2023-05-03,566.404,0.1288194835447065,0.0012881948354470651,0.002135413740596686,0.008946133809789356,3.789194633552247
100016,2023-05-04,567.8622,0.2574487468308906,0.002574487468308906,0.00204594817960584,0.008900410530544727,3.649092405334973
100016,2023-05-05,564.5686,-0.5799998661647265,-0.005799998661647265,0.002057536317553332,0.00888937947256273,3.6743145637096033
100016,2023-05-08,561.939,-0.4657715643413329,-0.004657715643413329,0.0020058075187283494,0.008915008542204703,3.5716406870248556
100016,2023-05-09,563.3736,0.2552946138282053,0.002552946138282053,0.001984574499711374,0.008911363190934092,3.5352776934454693
100016,2023-05-10,558.0581,-0.943512440057548,-0.009435124400575479,0.0018544196808871934,0.008992194732091497,3.2737280151161317
100016,2023-05-11,560.0718,0.3608405648085844,0.003608405648085844,0.0017809840239252682,0.008950016926648636,3.158904070173513
100016,2023-05-12,555.9534,-0.7353342910676908,-0.007353342910676908,0.001646486579260954,0.008995712962519326,2.905513355448327
100016,2023-05-15,561.4787,0.99384228965953,0.0099384228965953,0.0018353045674981317,0.008989358270405336,3.2410051883105537
100016,2023-05-16,573.4711,2.1358601849010395,0.021358601849010395,0.001851234299505866,0.009022981846227724,3.2569536269563075
100016,2023-05-17,569.4279,-0.7050398877990416,-0.007050398877990416,0.001748092580173704,0.0090715014333146,3.0590426093337073
100016,2023-05-18,572.4122,0.5240874217789404,0.005240874217789404,0.0018150291077219476,0.009074837455763199,3.1750093584272645
100016,2023-05-19,569.0487,-0.5876010329619041,-0.005876010329619041,0.0016490988814229193,0.009077448143179286,2.883919880640621
100016,2023-05-22,574.5931,0.9743278562977188,0.009743278562977187,0.0017271412647909027,0.009116861569675444,3.0073416586122157
100016,2023-05-23,568.5103,-1.058627400851142,-0.01058627400851142,0.0015645721848846692,0.009205089628319025,2.698160958701971
100016,2023-05-24,571.2196,0.4765612865765156,0.004765612865765156,0.0013647479276606008,0.008931157654525299,2.425743957426067
100016,2023-05-25,567.1312,-0.7157317430984467,-0.007157317430984467,0.0013064285587143984,0.00896982533000038,2.3120751708310223
100016,2023-05-26,566.3889,-0.1308868212505309,-0.0013088682125053097,0.0013172624552743053,0.00896602816429564,2.332235949427409
100016,2023-05-29,561.5519,-0.8540068493573916,-0.008540068493573916,0.001205203431652857,0.009025970445263263,2.119662530737714
100016,2023-05-30,565.9312,0.7798566793202788,0.007798566793202788,0.0011805704473400384,0.009004655825333347,2.081253877621727
100016,2023-05-31,562.059,-0.6842174455128136,-0.006842174455128136,0.0012455396281200242,0.008924193229737113,2.2155872374663037
100016,2023-06-01,565.0931,0.5398187734739768,0.005398187734739768,0.001490831006087069,0.008727229641914708,2.711766448761785
100016,2023-06-02,563.6716,-0.2515514700144217,-0.002515514700144217,0.0015145600853808782,0.00871323430639238,2.759353776571405
100016,2023-06-05,563.3934,-0.0493549790338887,-0.0004935497903388875,0.0016623867787036296,0.008562075356316826,3.0821466638973267
100016,2023-06-06,564.4191,0.1820575107908562,0.001820575107908562,0.0017184546289756495,0.008546214956370557,3.1920120971646218
100016,2023-06-07,560.929,-0.6183525681537017,-0.0061835256815370165,0.001594638836685939,0.008579383400702337,2.950574135076622
100016,2023-06-08,562.2606,0.2373918980833611,0.0023739189808336114,0.0017022722455432718,0.008526979638731263,3.1690862764427328
100016,2023-06-09,570.1945,1.411071663210972,0.014110716632109721,0.001992335159032827,0.008499780835258697,3.7209594891377558
100016,2023-06-12,566.5874,-0.6326086975584566,-0.006326086975584566,0.0019095123638296426,0.008544496916814085,3.5476130819273943
100016,2023-06-13,572.7685,1.090934955489664,0.010909349554896641,0.0019401063333161137,0.008571998849747362,3.592888168756887
100016,2023-06-14,580.6856,1.38225129349816,0.013822512934981601,0.00225289864206691,0.008484854020196204,4.214999707777881
100016,2023-06-15,576.8184,-0.6659713965698533,-0.006659713965698533,0.0020924600842470585,0.008515634273455835,3.900681147266058
100016,2023-06-16,569.7576,-1.2240940996334326,-0.012240940996334326,0.001870297438085549,0.008626377844454696,3.441774975398186
100016,2023-06-19,571.5717,0.318398561072275,0.0031839856107227504,0.0018060057263463306,0.008594370850711741,3.335840704064047
100016,2023-06-20,569.1125,-0.4302522325720481,-0.004302522325720481,0.001632361860836678,0.008557673986951916,3.0280355666917105
100016,2023-06-21,578.8674,1.7140547782731996,0.017140547782731996,0.0015990793540047806,0.00849046211561776,2.989778110832526
100016,2023-06-22,579.3439,0.0823159155274533,0.0008231591552745332,0.001637350137865153,0.008478980392899025,3.0654779748445913
100016,2023-06-23,575.5565,-0.6537395146475111,-0.006537395146475111,0.0015482301653485125,0.00852265625898086,2.8837713492087285
100016,2023-06-26,570.057,-0.9555100150897444,-0.009555100150897444,0.001477083668057872,0.00858880353973923,2.7300631804426136
100016,2023-06-27,575.8598,1.017933294389839,0.01017933294389839,0.0015842588121173944,0.008636944914815297,2.9118315820460676
100016,2023-06-28,573.262,-0.4511167475138911,-0.004511167475138911,0.0013770962727672814,0.008555782609801117,2.555081938357634
100016,2023-06-29,573.7795,0.0902728595302049,0.0009027285953020492,0.0015124825140014095,0.008448953029094961,2.841762225876747
100016,2023-06-30,578.9351,0.8985333215982827,0.008985333215982827,0.0016906843703195186,0.00843539138154672,3.1816878580083725
100016,2023-07-03,576.7654,-0.3747743054446029,-0.003747743054446029,0.0015074661851210388,0.008371497078230752,2.8585429332879397
100016,2023-07-04,576.8293,0.0110790279721939,0.00011079027972193956,0.0014025052508107815,0.00832854474012602,2.673225795303671
100016,2023-07-05,577.0426,0.0369780106523665,0.000369780106523665,0.001436426675811052,0.008317927649715685,2.741375920170557
100016,2023-07-06,580.8301,0.6563640188783415,0.006563640188783415,0.001419539503366259,0.008305815055873592,2.713098095881622
100016,2023-07-07,584.1654,0.5742298823700809,0.005742298823700809,0.0014441056091208037,0.008315395472668366,2.7568701846150723
100016,2023-07-10,583.3333,-0.1424425342548496,-0.0014244253425484965,0.0012744774752559405,0.008214747475346252,2.462851447010719
100016,2023-07-11,583.962,0.1077771490158419,0.001077771490158419,0.0012734123212110563,0.008214766912824616,2.4607872779276407
100016,2023-07-12,582.3508,-0.275908363900379,-0.00275908363900379,0.0011360129326973673,0.008177145989512268,2.2053716858610195
100016,2023-07-13,575.1079,-1.2437348759545053,-0.012437348759545053,0.0007300182499620722,0.00792734250912856,1.4618619591981412
100016,2023-07-14,576.7133,0.2791476173427787,0.002791476173427787,0.000696508015450713,0.007911997958309307,1.3974626925506688
100016,2023-07-17,586.7206,1.7352296192926442,0.017352296192926442,0.0008787399891712918,0.008104469481795055,1.7212187549035345
100016,2023-07-18,582.4661,-0.7251322009147132,-0.007251322009147132,0.0007213818794253423,0.008123497747929599,1.4096861567451833
100016,2023-07-19,578.8072,-0.6281738971590012,-0.006281738971590012,0.0006816060771643885,0.00814917141408646,1.3277621102705206
100016,2023-07-20,574.6758,-0.7137782667527293,-0.007137782667527293,0.00035996223713433324,0.007872449848247462,0.7258507167579495
100016,2023-07-21,578.6584,0.693016827922821,0.0069301682792282104,0.0004135625245980792,0.00790084366256564,0.8309367746486221
100016,2023-07-24,581.2514,0.4481054798478601,0.004481054798478601,0.0004843433446075481,0.007908512849789792,0.972207086217144
100016,2023-07-25,580.7388,-0.0881890348995328,-0.0008818903489953289,0.0005504431337722184,0.007871459054688858,1.1100882055482517
100016,2023-07-26,576.3533,-0.755158773617326,-0.00755158773617326,0.00035270867883318506,0.007848693606392149,0.713376897796156
100016,2023-07-27,577.1207,0.133147498244579,0.0013314749824457905,0.0002764232514562099,0.007804835715798151,0.5622261940519634
100016,2023-07-28,569.5056,-1.3194986767932737,-0.013194986767932737,0.0001727319081542025,0.007921563742887126,0.346148074265277
100016,2023-07-31,570.5207,0.1782423210588302,0.001782423210588302,0.00013014443430776993,0.007902254472222255,0.2614417003967047
100016,2023-08-01,575.2193,0.8235634570314287,0.008235634570314287,0.0003628387194050231,0.007827995001203892,0.7358060530875647
100016,2023-08-02,569.2005,-1.046348757769422,-0.01046348757769422,0.0002226959170896375,0.007908144057446186,0.4470313213785174
100016,2023-08-03,561.849,-1.291548408689025,-0.01291548408689025,2.897923359745801e-05,0.00801454024002617,0.05739955854326427
100016,2023-08-04,570.0239,1.4549994749478934,0.014549994749478934,1.625639627066164e-05,0.00799026350245461,0.03229709388162914
100016,2023-08-07,567.2493,-0.4867515204187156,-0.004867515204187156,3.1754753665003135e-05,0.007979293536478301,0.0631749019566429
100016,2023-08-08,573.2563,1.058970015476457,0.01058970015476457,0.0002683132198117888,0.00797313139404771,0.5342117303795839
100016,2023-08-09,572.7737,-0.0841857298384818,-0.0008418572983848183,0.00034066864191320485,0.007932628789670913,0.6817345396174882
100016,2023-08-10,572.2513,-0.0912053049921701,-0.0009120530499217017,0.00045507096702554424,0.007837880469079832,0.9216812726744339
100016,2023-08-11,574.7646,0.4391951577916941,0.004391951577916942,0.0003663149984788968,0.007746015525896815,0.7507176180434693
100016,2023-08-14,570.5953,-0.7253926216054363,-0.007253926216054363,0.00012710860472002266,0.007643418166856919,0.2639900763591595
100016,2023-08-15,571.5572,0.1685783251281547,0.0016857832512815474,0.00010866763053488042,0.007637565996837788,0.22586320778921998
100016,2023-08-16,569.9315,-0.284433474024981,-0.00284433474024981,-4.905304180389505e-05,0.007548857271445119,-0.10315374499551236
100016,2023-08-17,563.6234,-1.1068172227715278,-0.011068172227715278,-0.00019090736710703925,0.007635106786586987,-0.3969244420020401
100016,2023-08-18,565.5951,0.3498257879286148,0.0034982578792861485,-0.0001484506043114194,0.007644982529825935,-0.3082518863473803
100016,2023-08-21,564.5744,-0.1804647883264953,-0.0018046478832649537,-0.00014163186236237788,0.007643208693420112,-0.2941612879337226
100016,2023-08-22,564.0841,-0.0868441785528917,-0.0008684417855289173,-0.00012662488088415437,0.007640409363684308,-0.26308900112475037
100016,2023-08-23,558.3838,-1.0105408041106043,-0.010105408041106045,-9.392476240110476e-05,0.007590619756576912,-0.196427884336194
100016,2023-08-24,566.5681,1.4657122932291378,0.014657122932291378,3.7261864547459096e-05,0.007742581905740094,0.07639748201260588
100016,2023-08-25,571.2603,0.8281793486078826,0.008281793486078826,0.000127501819865514,0.007791206821535854,0.2597837137167461
100016,2023-08-28,576.4358,0.905979288250891,0.00905979288250891,0.00014911628625095355,0.00781347452740609,0.3029571096436533
100016,2023-08-29,575.1817,-0.2175610883293544,-0.002175610883293544,0.00011003632981718939,0.007816238581708582,0.22347994690939352
100016,2023-08-30,566.7691,-1.4625986883796904,-0.014625986883796904,-4.22675071224189e-05,0.00796857143672612,-0.08420278084161849
100016,2023-08-31,576.9127,1.7897235399742195,0.017897235399742195,0.00023594294558301445,0.008152886914052514,0.45940513896009205
100016,2023-09-01,576.8994,-0.0023053747993384,-2.3053747993384555e-05,0.00022287627005110642,0.008152343086572363,0.433991929017915
100016,2023-09-04,573.398,-0.6069342419146251,-0.006069342419146251,7.70912460125e-05,0.008146174274084568,0.1502282605404452
100016,2023-09-05,575.8066,0.4200572726099416,0.004200572726099416,0.0002295634631773464,0.008092737397331535,0.45030585117534866
100016,2023-09-06,582.0642,1.0867537815648642,0.010867537815648642,0.00033600060740180836,0.008169448205097851,0.6529014140737933
100016,2023-09-07,582.2461,0.0312508482741114,0.000312508482741114,0.0003108675075621662,0.008165962896052537,0.6043217140486195
100016,2023-09-08,589.1525,1.186165094107117,0.011861650941071167,0.0005071080587034821,0.008229430968963752,0.9782074723461237
100016,2023-09-11,595.1135,1.011792362758368,0.01011792362758368,0.0006712818283812267,0.008272508370675795,1.2881544735542247
100016,2023-09-12,589.7951,-0.8936782647343766,-0.008936782647343766,0.0005436181752076065,0.00833158910464034,1.0357773157389667
100016,2023-09-13,586.6033,-0.5411709931127051,-0.005411709931127051,0.0005883227804237001,0.008288125605086778,1.1268331406656134
100016,2023-09-14,591.8832,0.9000801734323716,0.009000801734323716,0.0006482382924930098,0.008329590633962575,1.2354105172367287
100016,2023-09-15,578.1898,-2.313530777693973,-0.02313530777693973,0.0004728831273123118,0.008659520606100889,0.8668825060722741
100016,2023-09-18,577.7262,-0.080181283031977,-0.0008018128303197702,0.0003535471747910332,0.008601421462579388,0.6524953383317076
100016,2023-09-19,570.7762,-1.2029920055555587,-0.012029920055555587,-1.7436401926366565e-05,0.008403027477599266,-0.03293983035036805
100016,2023-09-20,568.6757,-0.3680076359175444,-0.0036800763591754437,2.0011626060466458e-05,0.008378807977876547,0.037914070373121195
100016,2023-09-21,567.4716,-0.2117375509451236,-0.002117375509451236,-6.174670424220732e-05,0.008363177100405884,-0.11720408768682584
100016,2023-09-22,565.9735,-0.263995590263899,-0.0026399559026389907,-2.579054394242898e-05,0.008344835059402705,-0.04906174774912889
100016,2023-09-25,563.5143,-0.434507976080134,-0.00434507976080134,-0.00018232785865107928,0.008291490437677788,-0.3490765680999548
100016,2023-09-26,558.376,-0.9118313412809664,-0.009118313412809664,-0.00016601718536550422,0.008272215724441031,-0.3185895052583747
100016,2023-09-27,570.0712,2.094502629052819,0.02094502629052819,1.3754074909640608e-05,0.008551678200763843,0.025531733681053524
100016,2023-09-28,579.8367,1.7130316353465955,0.017130316353465957,0.0002836166725146453,0.00870469001710026,0.517224058527958
100016,2023-09-29,574.2208,-0.9685313123505068,-0.009685313123505068,0.00019054506239242578,0.008766470124890137,0.34504299321818266
100016,2023-10-02,582.5895,1.457401055482488,0.014574010554824879,0.0004473681629301902,0.00884603834338434,0.8028169386036871
100016,2023-10-03,580.8402,-0.3002628780642391,-0.0030026287806423912,0.0003273548787763548,0.008818411007352516,0.5892895663292201
100016,2023-10-04,581.8024,0.1656565781776198,0.001656565781776198,0.00042178532585306967,0.008786219598877886,0.7620609066084015
100016,2023-10-05,581.7779,-0.0042110517247784,-4.211051724778425e-05,0.0003613375674976524,0.008770297834434936,0.6540320711961767
100016,2023-10-06,578.7012,-0.5288444267133707,-0.005288444267133707,0.000330527238975547,0.00878537559470023,0.5972376705599131
100016,2023-10-09,584.0455,0.9234990354262118,0.009234990354262118,0.0004386221294711137,0.00883483282380994,0.7881202263268362
100016,2023-10-10,584.996,0.1627441697607423,0.0016274416976074235,0.00043647620268998994,0.008834516834156425,0.7842924568669769
100016,2023-10-11,582.8431,-0.3680196103904909,-0.003680196103904909,0.0004642909757747911,0.008817364214852366,0.8358950098505233
100016,2023-10-12,576.473,-1.0929356459740358,-0.010929356459740358,0.00031647680421285814,0.008896147538381378,0.5647291140722572
100016,2023-10-13,572.2429,-0.7337897872059962,-0.007337897872059962,7.815886527763944e-05,0.008809331786598498,0.14084309136424178
100016,2023-10-16,564.3101,-1.3862644691616022,-0.013862644691616022,-5.580664900487845e-06,0.008906181158735241,-0.0099470589339604
100016,2023-10-17,564.6621,0.062377051199336,0.0006237705119933601,-0.00011986487648830208,0.008830215296327984,-0.21548692312274587
100016,2023-10-18,559.0226,-0.9987388918080377,-0.009987388918080375,-0.00038441934152232403,0.00876423375821099,-0.6962922292288706
100016,2023-10-19,558.0026,-0.1824613173063149,-0.0018246131730631499,-0.0003306959993819309,0.008740121028447706,-0.6006365617231866
100016,2023-10-20,565.0774,1.2678793969777225,0.012678793969777225,-5.381005531402478e-05,0.008753283593651151,-0.09758716683106228
100016,2023-10-23,571.3805,1.115440114929389,0.011154401149293891,3.4750117336765674e-05,0.008826423858120335,0.06249881264345418
100016,2023-10-24,571.5127,0.0231369463956188,0.00023136946395618807,8.512669277761755e-05,0.008814321083139828,0.15331235853464859
100016,2023-10-25,571.3686,-0.0252137879000691,-0.0002521378790006912,-0.00010812537013052341,0.008624811337716375,-0.19901154604820914
100016,2023-10-26,581.22,1.7241759522661937,0.017241759522661937,7.430352284044773e-05,0.00881624647654597,0.1337907079808766
100016,2023-10-27,584.1967,0.5121468634940118,0.005121468634940118,0.0002038464537450614,0.008803651543997369,0.36757044702860503
100016,2023-10-30,582.8108,-0.237231740610655,-0.00237231740610655,0.00028365515090940466,0.008746560992300551,0.514817872809268
100016,2023-10-31,575.8241,-1.1987938452753366,-0.011987938452753366,3.735213539105183e-05,0.008776830455322224,0.0675581885864122
100016,2023-11-01,578.126,0.3997574953878979,0.0039975749538789795,0.00013189371793569506,0.008773110672140694,0.2386551294224587
100016,2023-11-02,582.6704,0.786057018712194,0.00786057018712194,0.00020920306895591607,0.008810556267036094,0.37693372168092426
100016,2023-11-03,579.7325,-0.5042130164841119,-0.005042130164841119,5.334236472453889e-05,0.008777572905834218,0.09647129081304145
100016,2023-11-06,581.5232,0.3088838386669845,0.0030888383866698454,0.00012930438073693748,0.008773889781977939,0.23394907619914815
100016,2023-11-07,579.9607,-0.2686909137932902,-0.0026869091379329024,9.82188316518837e-05,0.00877891074700714,0.1776046779171058
100016,2023-11-08,579.3189,-0.1106626707637281,-0.0011066267076372815,8.181431149453985e-05,0.008779776983263992,0.14792652864404793
100016,2023-11-09,567.0393,-2.119661554283825,-0.02119661554283825,-0.00022663297441236752,0.009033467113316885,-0.39826202829568347
